,cgm__fft_coefficient__coeff_1__attr__real_,cgm__fft_coefficient__coeff_2__attr__real_,cgm__fft_coefficient__coeff_3__attr__real_
73,-0.7280180864680136,-0.7187889391279411,0.1904971937757895
74,0.39059592431573237,-0.16693445526599904,2.114163083143263
75,-0.4112972509473551,-0.02667667471903708,0.8418719937563367
76,-1.2987765008195942,-0.37177224374813356,-0.2732537400624123
77,-1.0218947536453464,-0.21745988400711416,0.45378169885889263
78,0.10603451183593579,-0.638518089174811,0.0870707285886845
79,0.10603451183593579,-0.638518089174811,0.0870707285886845
80,0.49997142085876545,-1.0583769006863029,-0.2431636206846833
81,-0.7275987389801541,-0.33705923574455476,-1.2058777124006843
82,-0.6288563278915711,-0.5348312215757011,1.099593152888932
83,-1.2457120554352796,0.018268873754405272,0.11887488979333412
84,0.7770490212822618,1.3240521521794468,0.3894735174708658
85,0.3978114660717557,2.2172700799363683,2.4007026110598715
86,3.4701594984422037,-1.3627121271659774,1.0613908671806838
87,-0.6863008861159229,-0.6243485602657934,-0.2906775264043687
88,-0.066057942439081,-0.8173677381871894,0.11371591327686328
89,-0.18881451968134025,0.19567594466397822,1.2941133732266572
90,-0.7615549193563311,-0.6829986738553476,-0.5987520881876813
91,-0.880703589092187,-0.4943267367173055,0.08042956104908301
92,-0.4935766270499322,-0.1515514230869549,1.0819284112082337
93,-0.8029574370424667,0.16749276843291003,-0.27004853215580404
94,-0.11611676658522459,0.37266049247720234,0.2182697711176536
95,-0.8221651213005339,-0.4113399139378629,-0.7354990028420716
96,-0.8862813565895283,-0.5597735079020522,0.0263193130981886
97,-0.5341047487601462,-0.5909966213080845,-0.09416393105141581
98,0.24152750005215054,-0.791622483452438,0.03561581072962961
99,-0.2659668581464506,-0.6330098975806034,0.6763704885112181
100,-0.2659668581464506,-0.6330098975806034,0.6763704885112181
101,-1.092393023084504,-0.33473924387378573,0.2725091975493067
102,0.5506367522178774,-0.25927356703847804,0.18301018690229542
103,-0.45741299010027464,-0.39385676073904907,1.1937113271789312
104,-1.1277968715023996,-0.6088054253506985,-0.008244294286243518
105,-0.4356536645701922,-0.6722513120449681,0.48668791237253645
106,-0.9688845541567456,-0.15038876130548923,0.1983852853882953
107,-0.552876721158268,2.727343162779371,-1.166553241326973
108,-1.0416073350077382,0.5073391884097724,0.7688039171316294
109,-0.46145775028453445,-0.5232633355875851,0.5090312875477688
110,-0.8537784658277372,-0.1613744178939045,-0.09545151853638835
111,-0.1617002621038271,-0.5636397897381241,0.1606117704695833
112,-1.1841222677835739,-0.42711791802678384,0.6289578264419463
113,-0.44987460828695647,-0.34339725596662896,1.4033238981734857
114,-1.0697894190595256,-0.10563369430811889,-1.2755153825311276
115,-0.307218753901268,-0.5605318588456039,-1.4659130949749466
116,-1.0222146054481542,0.052066100369772834,-0.2569612832442966
117,-1.208219122217807,0.046452805214420904,-1.048420915305141
118,-1.3361928963388816,-0.4848042197460386,0.5924423972227503
119,0.3102048461680007,0.4815219948479695,0.09594327261785864
120,-0.3664693082891307,-0.267984128746385,0.806465977148998
121,-0.10998626246623143,-0.0737461873483277,1.0750710852532197
122,-0.21319620525278485,-0.7312230117708175,0.4978954882150972
123,-0.6741225219783574,-0.6124593610149889,-0.9568779835780089
124,-0.9177415464029017,-0.5112741535898772,0.8856263532209745
125,-1.1792090853817845,-0.021843140331350968,1.6612305661320739
126,-1.3517477278180592,-0.40361719509010285,-0.1390328584921995
127,0.9775505662372891,-0.1516855201677829,0.9985816670730764
128,-0.278977312957701,-0.7917812924295435,0.3775518723860956
129,-1.1162018088834182,-0.13475982014136179,-0.24008474776794506
130,-1.145316581781139,-0.5562367039863736,0.3644382463549645
131,-1.1008475606367443,-0.5580370550145551,0.3451632551637822
132,0.3055508906444292,-0.6630239408727124,0.29860317715590795
133,-0.24139210546541673,-0.1791388376463092,-0.190644264306368
134,-0.3148330710835008,-0.16617099842335828,-0.07141127134726985
135,-0.1420951800858132,0.19159267340067423,1.9893496352834128
136,-0.14541082295119487,0.20875361728569042,0.2301802473250483
137,0.13855643603215234,-0.11943952183062959,-0.8841616771768974
138,0.13855643603215234,-0.11943952183062959,-0.8841616771768974
139,0.2286984358288693,-0.08929648235586775,-0.8840701445475687
140,1.099550374257075,-0.547042377245479,0.3386758061268327
141,1.1608474748942113,-0.6558885223722556,0.39811778024523786
142,0.10419223865424539,0.7408686919503846,-1.2764403159169548
143,-0.23739434761382514,0.4613166569710764,-1.8504877662890626
144,-0.2835070411858332,0.8097260389165547,0.6976517907686214
145,0.400973645314424,0.23829842009185523,1.06635420761552
146,0.2635928964577857,0.6291885954994292,0.8752300553028631
147,-0.1068860483423548,1.1154158844551514,-0.4216395521692486
148,-0.05770260666254344,0.6716371946371671,-1.0143822254465455
149,-0.5038745792781535,0.436100429344641,-1.1827573627691832
150,-1.3244939485379776,-0.2822059411909917,0.178085830573725
151,0.0006289778309816215,0.08968657554786565,1.3647174912226359
152,-0.10258039525105447,0.46572130327496114,1.2556819001047186
153,-0.3638557070731633,1.0920255387974587,-0.09396419830841496
154,-0.42456622049217,1.1412248453905693,-0.41972962223845744
155,-0.723475885356942,-0.34455621308993856,0.7419894657068785
156,-0.7275377932381871,-0.33220821811168405,-0.1909857167035285
157,-1.1665633442849508,-0.4426468496894766,0.5836735231874607
158,-0.6449500759525718,-0.43957971660115003,0.5753316595583619
159,-0.6729975048783278,-0.34483479867460703,0.5818853655357598
160,-0.6590913752313327,0.7246784581308381,1.1955198917270566
161,0.1780037741559682,-0.3254045772542823,1.514257227931641
162,0.0480623929827954,-0.04773810567364803,-0.20459216417996523
163,-0.21565520215962367,0.16963521100456744,0.1096065592659943
164,-0.32892942211133824,0.1821115042772191,-0.9333476604354239
165,-0.36352833049977884,0.15867676645487813,-0.5885385004084008
166,0.5392664798245815,-0.605013370228152,1.1332444911665944
167,0.21743969296454801,0.39408426779714945,0.16801079619524073
168,-0.030917086447927757,0.7454932986549685,-0.9466451168201727
169,-0.7744544606374025,0.3056856680979632,2.554082497470367
170,-0.75541484285495,0.16312690270152383,2.412808060014436
171,0.055979489841976995,-0.5073524729510698,-0.3871841096903623
172,-0.12297873725688928,-0.5828860899743177,-1.4996630306323397
173,-0.0949032924122755,-0.4663865538264452,-0.5426911177782389
174,0.2943452482651704,-0.5099128701878443,-0.1110956829934783
175,-0.501824947534973,-0.06024150883405346,-1.0751694868619928
176,0.25708122910147896,-0.550445246741488,0.1780402827010294
177,0.3322929637788225,-0.5777937314544286,-0.11516054287458807
178,-0.13539274176473698,-0.31236245146176583,-0.6664288948026356
179,-0.9559877830911871,-0.2844303770203368,-0.9770027297180504
180,-0.15416466011909177,-0.41417855039905693,0.2511341917005637
181,-0.02861324211160302,-0.24457910951839917,-0.3582355196525603
182,0.9717273195545973,-0.5298960194223242,-0.4853979369070478
183,0.7954139962136842,0.19272211705583575,-0.5511609650890297
184,0.03955890218473203,-0.8877298533606452,-0.5188910702165677
185,0.3614890005468386,-0.8711557931816674,-1.0286384611374726
186,1.2472420630077352,-1.2540712110378556,-0.3861534450958407
187,-0.08389894263841059,1.0237976629690024,0.13927261162268534
188,1.6958031934069913,-0.7779752470167175,0.0020527885266775968
189,1.21592019530467,-0.18125977343285324,-0.6657009521380128
190,3.4639270087087826,-1.3045972249660829,-0.0702990917953111
191,3.51005432822489,-0.9104425795772211,0.743477715263067
192,1.6354906367706492,0.4510444780336765,-2.087840904457827
193,0.957133752678321,-0.21208660758231576,-1.9606954821015554
194,0.670629227623646,-0.8033544906839917,-1.4644879116499832
195,2.354975921054972,-1.0861273524935917,0.9432426215561964
196,0.2821883942868965,-0.6550210693746228,0.6063218738626602
197,-0.8635513774008979,-0.14729062645399782,0.014792497043705805
198,-1.142012193712907,-0.24407438798527367,-0.1780332879962093
199,0.5782568191451453,-0.9935439073999685,-0.27058619857891153
200,0.8436163842745931,-0.9516829139619972,-1.7695810936688663
201,0.7395629156630416,1.9423073305840424,-0.8326980756375391
202,0.2065993758219726,1.4732080577527846,-1.7835254836276488
203,-0.4292817276205005,-0.5187107863553458,-1.531228971321447
204,0.24756799032888463,1.0621391711718406,0.7271839423767159
205,0.3159942657572235,-0.11399458820280295,-0.9767249191797653
206,4.507449370661251,-2.027909897724967,-0.4854365093670933
207,0.744129474996179,4.393568158134995,-1.343768540050273
208,-0.2747811895257343,-0.24923988283688028,-0.08062426642171992
209,-0.25144541533875936,-0.6415173988080493,-0.29824053040144316
210,0.708409226747037,-0.7223705175833057,0.060715210790107825
211,1.9275620933220223,-1.386451806004292,-0.7745725969742133
212,1.8663706861653733,-1.3316191877736179,-0.9086654279573847
213,0.10502807477816319,0.5704228660449516,-0.7610975773811829
214,-0.8656891074465742,-0.31442956137424016,-0.8967566481006365
215,-0.19441151997507689,-0.04890983453447327,1.752180242093011
216,-0.2649337703284319,0.10586671335147159,0.6888844129524794
217,-0.5409507149540981,-0.765736245381139,-0.3403568857486754
218,0.3272348161088522,0.5381610392399121,-1.6539171091275422
219,1.5908391199399283,0.925354175843469,0.38092787501036396
220,0.883236529067131,2.0132209030586634,-0.6977567241797636
