,dwt_ca_coeff0,dwt_ca_coeff1,dwt_ca_coeff2,dwt_ca_coeff3,dwt_ca_coeff4,dwt_cd_coeff0,dwt_cd_coeff1,dwt_cd_coeff2,dwt_cd_coeff3,dwt_cd_coeff4,cgm__fft_coefficient__coeff_0__attr__real_,cgm__fft_coefficient__coeff_1__attr__real_,cgm__fft_coefficient__coeff_2__attr__real_,cgm__fft_coefficient__coeff_3__attr__real_,cgm__fft_coefficient__coeff_4__attr__real_,cgm__abs_energy,cgm__absolute_sum_of_changes,cgm__kurtosis,cgm__linear_trend__attr__slope_,cgm__maximum,cgm__mean,cgm__median,cgm__minimum,cgm__sample_entropy,cgm__skewness,cgm__variance,cgm_mean_h,cgm_mean_l,meal_class
12,0.10645011075297212,0.11170847621663613,0.0959682896722244,0.07047633378254975,0.053492063261276895,0.5718257981278052,0.46370583727094306,0.4408608109992732,0.48023364193944246,0.4572843599953686,0.0,0.5766981766285725,0.5155744637952542,0.4038308518064277,0.4798560002939618,0.0,0.11557788944723618,0.20109793800149667,0.47227934949795214,0.0,0.0,0.0,0.043859649122807015,0.6557361221734617,0.8383873531781877,0.0034494195345196963,0.13117225782133435,0.13117225782133435,0.0
13,0.7355074777665963,0.736321149131764,0.7278438620004187,0.7420766594513211,0.8209003130741757,0.48851387491964104,0.45207892553706286,0.45234094195252045,0.48740729840603403,0.2316684295453805,0.6395372032714941,0.3709034329476846,0.3705718750412371,0.2418982448645407,0.5968634000506547,0.48181391826654163,0.4371859296482412,0.053920647604175656,0.6132502635535663,0.797427652733119,0.6395372032714943,0.6899109792284867,0.49122807017543857,0.6557361221734617,0.5571602555630164,0.07743443960086689,0.3249151903505464,0.3249151903505464,1.0
14,0.3200882682394334,0.31425544868444755,0.3401191454877307,0.3537465734440608,0.34186585120038826,0.544680315950016,0.4649210854674536,0.4928345401067704,0.42663264396608674,0.4364382368946552,0.1625772990225414,0.4977194107736727,0.35450347238506696,0.38626810862852046,0.37831984496845295,0.07272023199979347,0.2412060301507538,0.014476085577381781,0.6208371498194011,0.25723472668810293,0.16257729902254145,0.1454005934718101,0.0935672514619883,0.5915573215479694,0.6539733011214467,0.07755079060832766,0.2762909913305691,0.2762909913305691,0.0
15,0.36426070693323387,0.3503759105619374,0.4094335380424243,0.4712756924781081,0.503211295534771,0.8003405660521528,0.4865545779921461,0.4422259695265869,0.035189834723278135,0.47157181503822815,0.3526830241372432,0.2643510120834779,0.44904911895425065,0.3983623830193045,0.13979432379654244,0.2020252652594078,0.585427135678392,0.037292080887975906,0.6161191089297133,0.5594855305466238,0.3526830241372432,0.35311572700296734,0.2192982456140351,0.7126282344149754,0.654331838395116,0.12761119940500676,0.44854881266490765,0.44854881266490765,1.0
16,0.11735331804464827,0.10481626001825273,0.1586424338722391,0.2634981630262072,0.3426297565550927,0.6797262119219019,0.4370734163642736,0.501069223733035,0.36505171262704617,0.46474384614887954,0.38809096349491323,0.24382736999284266,0.47640238835925003,0.5865723079530227,0.6801995031505425,0.23014986188439596,0.4597989949748744,0.13814779054917894,0.30916129478250354,0.49839228295819943,0.38809096349491334,0.4347181008902077,0.13742690058479534,0.6442197867648092,0.44097834378886824,0.12147723893112465,0.2742178665661515,0.2742178665661515,1.0
17,0.18487883297318547,0.16267861957263716,0.2344111995815463,0.27009466163837803,0.2829732764295893,0.6075756567708791,0.5655037396604339,0.38217962899735264,0.261910415525464,0.4974921978663287,0.31917015759026535,0.27658452257692845,0.6501236221656288,0.3107678375651658,0.6205807748297163,0.1677837823883243,0.40703517587939697,0.09590037752341593,0.40022985327411303,0.4244372990353698,0.31917015759026535,0.314540059347181,0.1900584795321637,0.7562086728602114,0.5851909863286004,0.04970411615605488,0.27440633245382584,0.27440633245382584,0.0
18,0.6896748726064662,0.7119152118712332,0.6484212982817457,0.6135166080468785,0.6084184895158178,0.600515780746662,0.36447636686068674,0.5293340904302193,0.5434734335885417,0.47820428902475165,0.5055854777578297,0.6194617311375086,0.5493019216863797,0.4149347813182485,0.5839438633620231,0.3296176220021169,0.3417085427135679,0.11720374097938745,0.5603062406028032,0.6816720257234727,0.5055854777578298,0.483679525222552,0.45321637426900585,0.6737266238231592,0.7703700323022142,0.03975203273289964,0.37448171880889547,0.37448171880889547,1.0
19,0.6245415405403129,0.6079480153135656,0.6502791239065935,0.629993268297164,0.6130780111632244,0.3777522952375208,0.5748293665431041,0.3942008047622686,0.5455764282435146,0.46738272433921607,0.5867743865948534,0.45470813435762747,0.49940467780956105,0.5627462686750494,0.34373892671706996,0.41274213257376924,0.27638190954773867,0.09469279662288088,0.5033786703074504,0.6109324758842445,0.5867743865948534,0.5919881305637983,0.5643274853801169,0.6676301089403596,0.5149278906323748,0.00819634672057252,0.0966830003769319,0.0966830003769319,0.0
20,0.931040761115577,0.9287238993377331,0.9380769687637643,0.899856268164412,0.8265377027690755,0.6451169422311663,0.5264342415526211,0.4029606127237752,0.3570564593920016,0.669379759702871,0.6939956114103332,0.45102320316635797,0.28050605754695246,0.21331112599870358,0.22369837931234404,0.5598703176228627,0.49246231155778897,0.05317087434510717,0.7034287886905277,0.9292604501607717,0.6939956114103333,0.6913946587537092,0.4678362573099415,0.7562086728602114,0.6061416859686353,0.17193550353387102,0.4538258575197888,0.4538258575197888,1.0
21,0.5063488525892743,0.5267188446202994,0.48411383565832644,0.4897015941909665,0.46857122451999184,0.7161951662374524,0.31337487430118993,0.601837713288975,0.3649875463228375,0.3815059024707506,0.21254737682026728,0.47970417226570367,0.42701750138751904,0.12764810333539128,0.43917489000074555,0.1156546077258685,0.5025125628140704,0.03239078297629716,0.7336639994469696,0.47588424437299043,0.21254737682026734,0.23590504451038574,0.02631578947368421,0.7126282344149754,0.6460945748580296,0.2168475741687577,0.5663399924613643,0.5663399924613643,0.0
22,0.25457239142280946,0.2583060463885768,0.23879620323766684,0.20987158642802914,0.22178035418675202,0.4779955956275529,0.48601155967145643,0.41436367402174734,0.6129148441448015,0.45540606476639955,0.17973269499301817,0.46742759607641277,0.5745055095082244,0.49488766219204094,0.4900071847104421,0.0734861066889258,0.11306532663316582,0.04260462453923827,0.48588044173305917,0.16398713826366562,0.17973269499301817,0.18694362017804156,0.21345029239766078,0.7719822056652036,0.6235924059248467,0.003070632365786366,0.07990953637391635,0.07990953637391635,0.0
23,0.259464459287802,0.24553288977514512,0.3045752930888179,0.3506366233649688,0.3843984020036784,0.5925271781057422,0.4601893042304012,0.5234388748432792,0.22565365777939683,0.4707040255523657,0.393377219230002,0.4254096736971847,0.4927291225156996,0.41836364786220825,0.5734470881478123,0.224719681258444,0.2638190954773869,0.14421389904583012,0.36922558457045096,0.42765273311897106,0.39337721923000213,0.43323442136498513,0.2807017543859649,0.5370448423553158,0.44303267866637963,0.032368591717786235,0.13984168865435348,0.13984168865435348,0.0
24,0.149434625496091,0.1516116686297815,0.14027172436021298,0.167881860046712,0.2537670538251291,0.5819687395300581,0.4581638905672673,0.41373551837867517,0.5345359024366,0.39772509870796563,0.6131059245960503,0.15512629589387217,0.8400331311404916,0.7532866358214274,0.9246900514071388,0.5155035841214385,0.8090452261306533,0.036039266120132904,0.04059589029258753,0.9292604501607717,0.6131059245960503,0.8115727002967359,0.16374269005847952,0.5771421493275791,0.5272233257838377,0.6628367577912675,0.6066716924236714,0.6066716924236714,1.0
25,0.18905074549469364,0.1743957750903216,0.21910123305863685,0.21777859270746217,0.28264917370434534,0.42681578556585686,0.5262963059711777,0.44524898376500394,0.424220331737677,0.6376182188836774,0.31208856971873133,0.24896510823090867,0.6622849419572503,0.4609559225710023,0.5253651028195246,0.16326877898921754,0.4095477386934674,0.07002098421828355,0.41072879041874777,0.42765273311897106,0.31208856971873133,0.3175074183976261,0.2046783625730994,0.7562086728602114,0.5898888510044211,0.055896381412564575,0.2934413871089333,0.2934413871089333,1.0
26,0.510348070056167,0.4810851248949668,0.5703806792806666,0.632175637669699,0.673384844714993,0.5796514602775099,0.5947045925496416,0.35619473333050633,0.30996029104442935,0.48563176397264407,0.7244165170556554,0.17447250986576623,0.3939910355031272,0.37047778059365777,0.3820854042645118,0.5900287848408444,0.5226130653266332,0.07971450720345885,0.4015692238563504,0.842443729903537,0.7244165170556554,0.7418397626112759,0.5146198830409356,0.6926561758668548,0.5250563788689547,0.08676042532498612,0.24368639276291001,0.24368639276291001,1.0
27,0.831165495405934,0.8316684248533455,0.8582555540997078,0.8806266990094211,0.7501224915538696,0.8493667609473418,0.40963082998492545,0.5478589967991448,0.04702586187114932,0.29636372059643123,0.3540793935767006,0.5107424340204041,0.2851464988876298,0.09585616112006085,0.0025204991947339606,0.27376147736367,0.8417085427135679,0.027783936733179665,0.9671378946822669,0.8745980707395498,0.3540793935767006,0.3086053412462908,0.0,0.6991921021865867,0.6623905359147191,0.7643009770446574,1.0,1.0,0.0
28,0.1389100649171795,0.11716610732814661,0.18608493197079204,0.20709665147178383,0.21571969299794247,0.3437291794798033,0.5300799861553662,0.4815853576414597,0.5376884265294412,0.4297901078435119,0.3169758627568323,0.43204047270610824,0.5041978996105433,0.7136496271699375,0.6699010934394896,0.17390260483447642,0.49246231155778897,0.03053508344601845,0.27775089435390493,0.47266881028938906,0.3169758627568322,0.3516320474777448,0.14619883040935672,0.7265812660494371,0.5981832641701622,0.11945732080215746,0.36336223143611013,0.36336223143611013,0.0
29,0.7335105762214247,0.7406576444377284,0.7232193304621896,0.651739670825286,0.5450147030784891,0.6116287698928645,0.4808746956963686,0.45184237197188154,0.35987975203315653,0.5561279358262234,0.2961300618392181,0.603413003675272,0.44540395982172376,0.19999759077542117,0.11644537215031736,0.1872643214264201,0.5527638190954774,0.04943394437410693,0.8141299275875776,0.707395498392283,0.2961300618392181,0.24925816023738873,0.09649122807017543,0.6862359357534389,0.7116969779855232,0.3754673512932318,0.8154918959668299,0.8154918959668299,0.0
30,0.5843514289326482,0.5858908613102871,0.5852752385566857,0.553302854878219,0.5232770939418545,0.5543802793563928,0.47181621595510503,0.4703818625493599,0.41727456520230755,0.5595075388589702,0.4292838619589069,0.5730728915422915,0.45194530840417896,0.5296682688521906,0.28174090143280295,0.256520691524607,0.21608040201005027,0.04574554373022664,0.5659488792492613,0.5337620578778135,0.429283861958907,0.3887240356083086,0.4122807017543859,0.47515314953909027,0.7346541091147026,0.03661152512318825,0.258575197889182,0.258575197889182,0.0
31,0.2265448264519242,0.22835810314594587,0.22632272885104585,0.22064860419386997,0.21081660603681607,0.5695557863238624,0.4568107067796116,0.4647393891583757,0.4666124380130529,0.44415765036471616,0.14422501496110116,0.7251260556077666,0.527735717936503,0.5268544806347382,0.37281283935948184,0.05840612011324619,0.31407035175879394,0.06593034526208578,0.43311788189343803,0.21543408360128619,0.14422501496110116,0.14243323442136496,0.10818713450292397,0.7640097067872683,0.6775182016671564,0.03135271814375671,0.23746701846965698,0.23746701846965698,0.0
32,0.08297806244357847,0.05776084399565504,0.13452126619281699,0.15503640257351406,0.15598723946309062,0.4882249349484729,0.5860511955436061,0.3832733546947361,0.36479514778135685,0.4708598559411807,0.13205665270297226,0.5618517884179595,0.03692580237979681,0.45559553323621604,0.35550220841639124,0.05526388255440722,0.535175879396985,0.0524513240406234,0.37548174135457896,0.2379421221864952,0.13205665270297232,0.10534124629080116,0.06725146198830409,0.6862359357534389,0.6929194063492652,0.05553407730322153,0.3000376931775348,0.3000376931775348,0.0
33,0.37061122528193136,0.36527358606206906,0.37969691169730135,0.3751853776311791,0.3684073781879969,0.5426335229054275,0.5100755485921368,0.4127561668417858,0.4754242160728573,0.4658850660112457,0.2237183323359266,0.5253907114559112,0.41700274273169974,0.36974975005574473,0.3448364615583186,0.10307404029017186,0.18341708542713567,0.02205993141217444,0.58187442752709,0.29260450160771706,0.2237183323359266,0.21068249258160238,0.19298245614035087,0.5328513378830548,0.677690398658517,0.04363427801517333,0.22295514511873352,0.22295514511873352,0.0
34,0.27697264547431283,0.25006516130488243,0.3355404317227675,0.39759517636518993,0.40774243658938264,0.46037079058571895,0.5529287268774434,0.43509439276611117,0.5049154591543197,0.4336474385627257,0.29573109914223017,0.4467757371079471,0.5366023940125103,0.23871406285370086,0.47424605959042854,0.1478325316030876,0.3718592964824121,0.024323311727878424,0.5054525344347857,0.3279742765273312,0.29573109914223017,0.2952522255192878,0.27485380116959063,0.6557361221734617,0.6262628309150633,0.022573969991394553,0.1490765171503958,0.1490765171503958,0.0
35,0.37029067558600703,0.37316854753314954,0.36954375648039595,0.3636869036957915,0.3613189421147296,0.5598770765833522,0.4426153630649424,0.48858315230516947,0.46577994589076605,0.4752634357360777,0.3469978057051666,0.5751473666906697,0.5871370684630584,0.4907131353022382,0.556982015325097,0.18404678719870576,0.0829145728643216,0.1671816873255229,0.4248829130878109,0.38263665594855306,0.3469978057051667,0.3397626112759644,0.38011695906432746,0.5587719406434921,0.8450851116570404,0.00572711978446105,0.14832265359969837,0.14832265359969837,0.0
36,0.26374064529768937,0.25900560026879504,0.2767076590367963,0.24704557204092223,0.18294921123061048,0.4967280987261756,0.5039905835684239,0.4572973738935342,0.5088852169483172,0.5560313588681536,0.2967285058846998,0.6505637163850673,0.5876635683240424,0.45314425452235824,0.36612934523650204,0.15555624876298332,0.3894472361809045,0.030226251526888653,0.3083663135336917,0.4244372990353698,0.2967285058846998,0.26112759643916916,0.19590643274853803,0.596492555458199,0.66545114505124,0.08584176948163492,0.3168111571805503,0.3168111571805503,1.0
37,0.05997629788906014,0.05983755490796794,0.06940150751972987,0.14371386479402268,0.2184437212750155,0.591627528444205,0.3988140837296843,0.5198161215090022,0.5970463457014041,0.4561746114598356,0.24157191302613204,0.28170648208376725,0.6285750017652395,0.6214069543393409,0.69393009061606,0.11763361931725286,0.41959798994974873,0.11045180580348987,0.349523875360766,0.3118971061093248,0.2415719130261321,0.2744807121661721,0.08187134502923976,0.6499322528061962,0.4690348593510699,0.07591024140313109,0.22314361100640784,0.22314361100640784,0.0
38,0.2523458725750552,0.2539695510826123,0.2544453035595019,0.24013619336789274,0.1940031891138294,0.5571286779735385,0.45721578951214986,0.47948250742972354,0.4748078547524566,0.42097974080827355,0.3401156991821265,0.3617181594783718,0.693262590072216,0.34468682013734303,0.48078711889231535,0.19072474119459243,0.5226130653266332,0.02934672606936098,0.32387708898605333,0.48874598070739556,0.3401156991821266,0.3620178041543026,0.19883040935672514,0.7485718834896533,0.603340077988246,0.11398804777811915,0.34790802864681486,0.34790802864681486,1.0
39,0.42092734336195325,0.4176471954574592,0.43169670705273033,0.45966985360047796,0.4633994769626774,0.6096307753098521,0.4710060504911732,0.4481788468539569,0.4983800255991608,0.49666931097157585,0.4179134250947537,0.5849975070771536,0.5009564211278559,0.29066637755971725,0.5492149617830452,0.24326675673582487,0.22864321608040203,0.07798321176038572,0.4370755059364361,0.44372990353697755,0.4179134250947537,0.41246290801186947,0.41812865497076024,0.6926561758668548,0.6694777146887343,0.008383995039827272,0.12174896343761776,0.12174896343761776,0.0
40,0.6691496284042505,0.6795268556070447,0.6576423410568566,0.6306150051585512,0.5870451205413569,0.5909419646132336,0.4039509476943232,0.534817916016019,0.4130368584983488,0.43470507069464137,0.4287851585876721,0.5669231824411811,0.42452323646173507,0.2930016925314457,0.2852853383138417,0.2640088376775926,0.33417085427135684,0.04591578959235974,0.651210618184332,0.6430868167202572,0.4287851585876721,0.39020771513353114,0.3216374269005848,0.6676301089403596,0.7107621776205664,0.10814574049627194,0.45175273275537126,0.45175273275537126,1.0
41,0.5910806329499413,0.5808105385729457,0.6223590490345885,0.6433167949634405,0.6150898365881581,0.5765022450662123,0.4842532931488272,0.4863439876173024,0.3712559242418809,0.475947039089869,0.6656692599241971,0.5014255032039363,0.53831984320331,0.29599336850698865,0.42537508178043815,0.5071364031426678,0.25376884422110557,0.046575550239422156,0.3868361474517395,0.7363344051446945,0.6656692599241971,0.6884272997032641,0.6228070175438596,0.6926561758668548,0.5894063481111156,0.01822418757747442,0.16811157180550326,0.16811157180550326,1.0
42,0.13166852091542547,0.14130741318466541,0.11555032779210095,0.09658109721902447,0.10584592436884718,0.6054468703229748,0.4272047711554442,0.47193564577985553,0.449366991719538,0.48384384758738286,0.3181727508477957,0.5474716181429486,0.9203638495659388,0.8192726319988465,0.8406178077833274,0.18917578114915626,0.5452261306532664,0.03972407477769094,0.17535385306672663,0.6366559485530547,0.3181727508477957,0.3605341246290801,0.10526315789473684,0.6799273576685575,0.6211651490206553,0.24917240497984894,0.6494534489257444,0.6494534489257444,0.0
43,0.3056669518279185,0.3090014864988998,0.2986793844783837,0.27086477420670174,0.2541203345613767,0.5424881144347422,0.4714111332249153,0.4466221871962978,0.4841117109094764,0.47612954303413063,0.23359265908637541,0.6048970614078644,1.0,0.6205246889127148,0.5753875540565243,0.10799908783463993,0.49246231155778897,0.22325065438544345,0.4441957727736205,0.4019292604501608,0.23359265908637547,0.22997032640949555,0.18128654970760233,0.7265812660494371,0.777838453430826,0.0338066901700011,0.39653222766679225,0.39653222766679225,1.0
44,0.08028058250378342,0.08067931244066942,0.07128092445027093,0.05272405424064949,0.097420185448195,0.3848045705305152,0.47992659464843684,0.4440310037498271,0.6949709692146218,0.4706849437636681,0.1440255336126072,0.31138976570546983,0.7180797361186619,0.6284905918500722,0.49784831046599526,0.05949985801199583,0.3517587939698492,0.06910557381655055,0.4013531963430863,0.20900321543408362,0.14402553361260725,0.1513353115727003,0.06725146198830409,0.6222291693245929,0.5514516245313508,0.04208777920767421,0.22653599698454577,0.22653599698454577,0.0
45,0.02652349783931182,0.019552695841709322,0.04670805558962071,0.16053391826021504,0.22933402223164134,0.6472660186962618,0.4439685468552891,0.45341790601020854,0.748832652233926,0.5850393724371284,0.24157191302613204,0.502215015105031,0.3144848503080561,0.47337443531879725,0.9248529112972497,0.12140361596117275,0.5402010050251257,0.0972840922538847,0.28034322451307403,0.3858520900321543,0.2415719130261321,0.23293768545994065,0.049707602339181284,0.6222291693245929,0.5557040452141938,0.10989249231550074,0.3531850735016962,0.3531850735016962,1.0
46,0.3034681235767888,0.30252885913357985,0.31081733783143295,0.3254837107514589,0.27670217137955533,0.5607748815576019,0.45721578951171227,0.4784425056861407,0.5836033471733604,0.4234141840823292,0.28146818272491525,0.7341335017092129,0.6137278428790345,0.425097532918206,0.35368288424909455,0.1416407789547962,0.3844221105527639,0.09754380668042609,0.3653716537338196,0.43729903536977494,0.28146818272491525,0.27596439169139464,0.23099415204678364,0.5205540891548569,0.7478328097473019,0.05619262400544935,0.3682623445156426,0.3682623445156426,1.0
47,0.11580647295500579,0.10619123791084106,0.13523559249461622,0.1382108840940546,0.1366494572357571,0.5448842735163422,0.5246759750406829,0.40577475706921023,0.4456633378717421,0.503042582246731,0.08318372232196289,0.5226314168218094,0.4255450471626123,0.456914989231259,0.3976231474806918,0.02789978228506028,0.11306532663316582,0.14119884858916493,0.45415032058482974,0.03858520900321544,0.08318372232196289,0.08753709198813053,0.11988304093567251,0.9709657807242499,0.5339770031574682,0.0003746502440236144,0.0418394270637015,0.0418394270637015,0.0
48,0.24160373063124624,0.22554128527274334,0.27764045024133344,0.32511250120182134,0.41492233845628007,0.5610031644565548,0.5126439805788053,0.4273277197072547,0.3412714093664748,0.5294405829337254,0.6524037502493517,0.3647248625631392,0.6799774028721649,0.6813949802884677,0.746773940896829,0.5324853494195703,0.6105527638190955,0.056531296315088145,0.10737431519278295,0.922829581993569,0.6524037502493517,0.7270029673590505,0.2573099415204678,0.6616343675258647,0.5214971347221463,0.39375152427899696,0.5211081794195251,0.5211081794195251,0.0
49,0.6600115297581821,0.6619129742699285,0.6609063049560037,0.6608479188056323,0.594913174318191,0.5647174276863116,0.4499155762852733,0.4858053977172955,0.5240891379688701,0.30376392728158635,0.5318172750847796,0.6634508375992512,0.3108755893856676,0.3462479491347825,0.6013423564531492,0.35529916442210885,0.3517587939698492,0.05600062958831548,0.5070511380329399,0.6205787781350482,0.5318172750847796,0.5192878338278932,0.5116959064327485,0.5866883343910659,0.7163830088914817,0.028326557718599786,0.2174896343761779,0.2174896343761779,1.0
50,0.5184249144690346,0.4958517071198538,0.568026972771875,0.5889255846213639,0.56611951419584,0.4750820658786383,0.5576605081128675,0.4327334488403416,0.40334771656271307,0.4621440648112465,0.5847795731099142,0.5393959666611372,0.49924217205605026,0.4255219664377615,0.5212443532019332,0.4112323267961483,0.24371859296482415,0.08431340247878005,0.3934293071565595,0.6366559485530547,0.5847795731099144,0.5771513353115727,0.5321637426900585,0.6676301089403596,0.6151315876004734,0.014798619999484173,0.14568413117225773,0.14568413117225773,0.0
